0,1,2,3,4,5
0.0,0.0,0.9977082908370524,0.0,0.00018735086517775328,0.00210435829777077
0.0,0.0,6.320819179774316e-18,4.50160029124681e-258,0.6708347891657883,0.3291652108342109
0.0,0.0,1.520961099565917e-14,0.0,0.9770218183429916,0.02297818165699266
0.0,0.0,2.7558026456899233e-12,0.0,0.015499626934879716,0.9845003730623643
0.0,0.0,0.7646368718973586,1.2763352293836942e-281,0.19751411347684097,0.03784901462580099
0.0,0.0,0.9907420196803537,0.0,2.966319344365e-05,0.009228317126201589
0.0,0.0,0.9996430424523024,0.0,7.509044212866841e-05,0.00028186710556892886
0.0,0.0,2.42257407301479e-06,0.0,0.9999975774256579,2.6962692238554383e-13
0.0,0.0,0.9951490412163471,2.8460651406764488e-117,0.003446759110731252,0.0014041996729215022
0.0,0.0,0.024977769539778705,8.4760349347046e-311,0.9750192411636893,2.989296531552982e-06
0.0,0.0,0.8321576562967262,1.6905686899881695e-87,0.14912566915568856,0.018716674547584952
0.0,0.0,0.9960045618262182,0.0,0.000756450766605025,0.003238987407175074
0.0,0.0,1.6810384571952815e-50,0.0,6.095425976377233e-08,0.9999999390457398
0.0,0.0,0.987292826640919,4.249097264500124e-208,0.0021389294863700826,0.010568243872711327
0.0,0.0,0.9906927982731201,6.515111357647631e-192,0.003326762755735514,0.005980438971145757
0.0,0.0,0.9947638154904875,0.0,0.00023298393524066071,0.005003200574270538
0.0,0.0,0.9896570705276406,0.0,2.1850146935737123e-05,0.010321079325423291
0.0,0.0,0.9808537329552711,0.0,0.0005322620774399607,0.018614004967290314
0.0,0.0,0.08890371272421707,0.0,0.9107495635039364,0.00034672377184679054
0.0,0.0,0.8718803326249521,0.0,0.004715381212369214,0.12340428616268018
0.0,0.0,8.90043973466693e-25,0.0,0.9999999999999787,2.1325486401974558e-14
0.0,0.0,0.04111086103116056,0.0,0.9586902785122654,0.0001988604565741827
0.0,0.0,0.9965954660969977,0.0,0.0018330167815963478,0.0015715171214065963
0.0,0.0,0.9979633926638599,0.0,0.0009102267861833068,0.0011263805499577525
0.0,0.0,0.9938009933375285,0.0,0.0007468678275495664,0.005452138834920861
0.0,0.0,0.9913156049215212,0.0,2.756528066812459e-05,0.008656829797811787
0.0,0.0,0.6578054852995437,4.92760778038727e-55,0.34178204668391,0.0004124680165447431
0.0,0.0,0.9988670652225639,0.0,0.0008961874485351187,0.00023674732890161226
0.0,0.0,0.970390976080623,0.0,9.987278012417466e-05,0.02950915113925269
0.0,0.0,0.9964756311933876,6.409907801870722e-157,0.000223555946844571,0.003300812859766108
0.0,0.0,0.9500128245466372,0.0,0.006229282225320629,0.04375789322804311
0.0,0.0,0.3287924790916517,5.958039078063217e-308,0.6711620291475359,4.549176081419768e-05
0.0,0.0,0.9875143723507037,3.813059425713997e-26,0.00015457162634598793,0.012331056022950372
0.0,0.0,7.19835363488385e-24,0.0,8.774132354690751e-06,0.9999912258676452
0.0,0.0,0.9612688414015066,0.0,0.037861265083308136,0.0008698935151844415
0.0,0.0,0.9873093576852022,0.0,0.0012563844365102454,0.011434257878288176
0.0,0.0,0.9943600119588133,0.0,0.00027435999870526915,0.005365628042482161
0.0,0.0,0.09363995787997695,9.489630055048737e-141,0.03310827871488928,0.8732517634051343
0.0,0.0,0.9983449642907801,0.0,1.421575382194206e-06,0.001653614133836039
0.0,0.0,0.9970535060258451,0.0,2.8890956714498676e-05,0.0029176030174417524
0.0,0.0,5.6513970859522093e-08,0.0,0.014332668495032279,0.9856672749909977
0.0,0.0,9.736535236787304e-32,0.0,0.008623225203056405,0.991376774796943
0.0,0.0,0.9543863900952667,0.0,8.03080103925053e-06,0.04560557910369498
0.0,0.0,0.9940116167913798,0.0,0.0010200297457404884,0.004968353462879089
0.0,0.0,0.9859271202502039,0.0,0.0002363577030988557,0.013836522046697889
0.0,0.0,0.9968656091419092,0.0,0.0005002371459647463,0.0026341537121255605
0.0,0.0,0.9995419815261899,0.0,0.0003860167957460809,7.200167806481402e-05
0.0,0.0,4.56462691418962e-125,0.0,4.845768462364631e-15,0.9999999999999947
0.0,0.0,0.9942645040344643,2.2800578624577675e-25,0.00013977637558797363,0.005595719589946352
0.0,0.0,0.9853460497952063,0.0,0.00044148997188920376,0.014212460232902773
0.0,0.0,0.983245928157863,0.0,0.01002998866575599,0.006724083176381231
0.0,0.0,0.9573060225360996,0.0,0.0008071087049226742,0.04188686875897783
0.0,0.0,7.833012742086663e-06,0.0,0.0006111449618804552,0.9993810220253762
0.0,0.0,1.3842127801284587e-08,0.0,0.9592173317199789,0.04078265443789299
0.0,0.0,0.0,0.0,1.0,2.3988364949229913e-32
0.0,0.0,1.6870955674851273e-05,0.0,0.9643356034606857,0.03564752558363844
0.0,0.0,0.9746092254495312,0.0,0.005706716849121775,0.019684057701346902
0.0,0.0,0.018814786661219548,3.128623266540647e-303,0.03179281025541596,0.9493924030833636
0.0,0.0,0.9938521304509247,0.0,7.895914938103048e-06,0.006139973634135768
0.0,0.0,0.9930017730522169,0.0,0.0003971211952983017,0.006601105752485526
0.0,0.0,7.766443987018859e-65,0.0,2.6605951655818944e-11,0.9999999999733937
0.0,0.0,0.9523149763186038,1.7917082359215844e-186,0.006118846361950093,0.04156617731944659
0.0,0.0,2.9348670771545156e-257,0.0,1.0,1.0420888741866605e-16
0.0,0.0,0.9965760200012832,0.0,0.0003597989402949924,0.003064181058420055
0.0,0.0,0.0003701020881274765,0.0,0.9996298978328989,7.897286312004455e-11
0.0,0.0,0.9991770671222832,0.0,0.00020895574800218285,0.0006139771297146397
0.0,0.0,1.0709472464317043e-36,0.0,5.6197149545567076e-11,0.9999999999438032
0.0,0.0,0.9878139367679415,7.394757970113777e-149,0.011979710068077824,0.00020635316398109318
0.0,1.0,1.7121828030215197e-127,0.0,2.3769962617424797e-30,1.3111487016323065e-35
0.0,0.0,0.95554582748245,0.0,0.043057153720708674,0.001397018796840561
0.0,0.0,0.9891486955604072,0.0,0.00014510101656487853,0.010706203423027149
0.0,0.0,0.7502174971424278,5.343650005408223e-59,0.2496096180048741,0.00017288485269829475
0.0,0.0,0.8589346038948085,0.0,0.013759867057862515,0.12730552904732784
0.0,0.0,0.981804035255813,4.394257615054603e-283,0.00083385982539215,0.01736210491879591
0.0,0.0,1.7183361743393208e-174,0.0,3.4381792893865572e-37,1.0
0.0,0.0,0.9243932767809506,7.88153896529277e-86,0.0110854253763022,0.06452129784274796
0.0,0.0,1.7519298115174248e-19,0.0,3.623577264794907e-06,0.9999963764227358
0.0,0.0,0.0007835914357314,0.0,0.9992160861997944,3.2236447496343223e-07
0.0,0.0,0.9101896302704447,0.0,2.5538927536052815e-05,0.08978483080201839
0.0,0.0,0.9874301458562348,0.0,4.254338984498061e-05,0.01252731075391979
0.0,0.0,0.9947997154877223,0.0,0.0011767958289728112,0.004023488683304189
0.0,0.0,0.9871346485421374,0.0,1.1134864715243512e-05,0.01285421659314727
0.0,0.0,0.8332719012766845,8.6162981942334e-90,0.1662504739829767,0.0004776247403391018
0.0,0.0,0.9992627691383692,0.0,0.0007359957686156001,1.235093014405416e-06
0.0,0.0,0.9955488439438482,0.0,0.0021395671022268687,0.002311588953926044
0.0,0.0,0.9713878469526286,1.883785549707872e-226,0.0003007985287141828,0.02831135451865748
0.0,0.0,0.43872837313627033,1.4489058847892838e-218,0.5612586408617224,1.2986002006673618e-05
0.0,0.0,0.9515357111466876,0.0,3.890013819816007e-05,0.04842538871511353
0.0,0.0,0.9673775944614244,0.0,0.0010640930051671405,0.0315583125334078
0.0,0.0,0.9898255715753946,0.0,1.9010851423602323e-05,0.010155417573181218
0.0,0.0,0.9788351218874278,0.0,0.006040536933087948,0.015124341179484777
0.0,0.0,0.21647795924335714,0.0,0.783521679906826,3.6084981730122326e-07
0.0,0.0,0.9959860553399008,0.0,3.099124586642277e-05,0.003982953414234024
0.0,0.0,0.9955970613319961,0.0,0.00015823483101849216,0.004244703836984707
0.0,0.0,0.9997729869006392,0.0,0.0001480329393107979,7.898016005060387e-05
0.0,0.0,0.9936288902971506,4.946809198108134e-44,0.0031052190833583937,0.0032658906194920952
0.0,0.0,0.00011429584280313042,9.162303169143269e-270,0.0030616901791453827,0.996824013978052
0.0,0.0,9.261678163009484e-08,0.0,0.9999999073832154,2.3297714995577714e-15
0.0,0.0,0.9609456956838465,0.0,0.00019582360869526902,0.03885848070745985
0.0,0.0,0.9946615202731157,0.0,3.1441973156301446e-05,0.005307037753727527
0.0,0.0,0.953385916398535,0.0,3.5213049349660305e-06,0.04661056229652955
0.0,0.0,3.229798035413105e-171,0.0,0.9999999999995381,4.62291044120139e-13
0.0,0.0,0.9334175323934533,2.7420728232619572e-70,0.050844102754908325,0.01573836485163818
0.0,0.0,0.9924257206522764,1.448706384070931e-66,0.007204309120048391,0.0003699702276763067
0.0,0.0,0.488264846895748,2.9032194822856994e-238,0.00041704705648139387,0.5113181060477714
0.0,0.0,0.8928587553009594,3.030273620611537e-226,0.0016781726869262662,0.10546307201211265
0.0,0.0,2.2365483419052773e-21,0.0,0.9999797620111348,2.0237988864465287e-05
0.0,0.0,0.0001053729702405678,0.0,0.1494438681298181,0.850450758899941
0.0,0.0,0.996837582101188,1.1216606190305036e-116,0.0009107478162401232,0.0022516700825720394
0.0,0.0,0.9878697645506717,0.0,0.0018919074052486096,0.010238328044077958
0.0,0.0,0.7960802879702278,4.992127686591995e-32,0.03173560123980758,0.17218411078996632
0.0,0.0,0.9972882523724701,0.0,0.0013822017438477377,0.0013295458836837734
0.0,0.0,0.9486109248923419,3.6305926795429376e-302,0.03713849189997658,0.01425058320768032
0.0,0.0,0.002629293031790515,0.0,0.008664752805894925,0.988705954162316
0.0,0.0,0.9647407440076676,0.0,0.03341761541477455,0.0018416405775580885
0.0,0.0,0.9818307607984332,0.0,0.008125277766987347,0.010043961434580789
0.0,0.0,2.566895886561758e-08,0.0,0.015906670143445906,0.9840933041875943
0.0,0.0,0.988884987869851,3.717400621871756e-132,0.0015171779520726494,0.009597834178077051
0.0,0.0,0.15234731087564762,0.0,0.006968815277827139,0.8406838738465267
0.0,0.0,0.9963432411981523,7.594777335593962e-267,0.00023771545089119309,0.0034190433509569793
0.0,0.0,0.9957296434555509,0.0,2.896352240220865e-05,0.004241393022048104
0.0,0.0,3.0020390031014643e-68,0.0,0.9999676073380583,3.2392661941066126e-05
0.0,0.0,0.04145966325237942,0.0,0.00021138065745427245,0.9583289560901663
0.0,0.0,0.7606241143154827,0.0,0.23937568196563083,2.0371888720622604e-07
0.0,0.0,0.8956407753173027,0.0,0.006498905949001971,0.09786031873369584
0.0,0.0,0.9993830428662495,0.0,0.00041009204457667143,0.0002068650891736947
0.0,0.0,0.9111286326439602,5.345861622764126e-94,0.08724016623173692,0.0016312011243045648
0.0,0.0,0.9368965540670837,0.0,0.00022933964779393376,0.06287410628512176
1.0,0.0,0.0,0.0,1.2812969508414518e-72,1.1402569691135655e-156
0.0,0.0,0.00047202290264302863,0.0,0.008455659328891045,0.9910723177684648
0.0,0.0,0.9964350167633067,3.4112400689920085e-256,0.00284844878920016,0.0007165344474919299
0.0,0.0,0.9974792109099236,0.0,4.404933000537682e-08,0.00252074504074575
0.0,0.0,2.2385717442048316e-05,2.1285309561384913e-248,0.98964875107616,0.010328863206397285
0.0,0.0,0.9609787924487028,0.0,4.7537079890319263e-05,0.038973670471408435
0.0,0.0,0.0,0.0,8.515678782542937e-94,1.0
0.0,0.0,0.8840668949201592,0.0,0.00526805001357104,0.11066505506626845
1.0,0.0,0.0,0.0,0.0,1.6425816978494269e-28
0.0,0.0,0.9848282721672289,0.0,0.00010602056862253082,0.015065707264148702
0.0,0.0,2.9333455166494726e-267,0.0,1.0,5.757980790953788e-19
0.0,0.0,1.2490670341946922e-89,0.0,3.992213625585669e-20,1.0
0.0,0.0,0.2918665806530559,0.0,0.0001721324965602853,0.7079612868503843
0.0,0.0,0.999233363557425,0.0,0.0007138491738825093,5.278726869381562e-05
0.0,0.0,0.9939853471809469,0.0,0.0014784869188288635,0.004536165900224155
0.0,0.0,1.3456667740811688e-148,0.0,1.8420015335756877e-23,1.0
0.0,0.0,0.9851242308064783,0.0,1.0378318766564683e-05,0.014865390874753833
0.0,0.0,0.4689292625609602,0.0,0.003180548780517285,0.5278901886585217
0.0,0.0,0.0006704998350351773,0.0,0.9993293523125449,1.4785241997211118e-07
0.0,0.0,0.8589205682977961,0.0,0.006665603852373031,0.13441382784983177
0.0,0.0,0.8616950814019156,0.0,0.0023166097279036374,0.1359883088701808
0.0,0.0,0.0013680666224766265,0.0,0.9986317554403934,1.7793713005814448e-07
0.0,0.0,0.4665830322242632,0.0,0.5325023530353362,0.0009146147404013503
0.0,0.0,0.9923417360617761,7.513856648077998e-75,0.003233886597949966,0.004424377340274248
0.0,0.0,0.9888189766223194,0.0,0.0004132781260055521,0.010767745251673486
0.0,0.0,0.9869052861053599,0.0,0.003132716055127422,0.009961997839513848
0.0,0.0,4.208016702590909e-15,0.0,2.5500170418124277e-05,0.999974499829578
0.0,0.0,0.9953054035891477,0.0,0.001341357448386993,0.0033532389624641268
0.0,0.0,6.14874084632022e-54,0.0,1.1129854289010701e-10,0.9999999998887024
0.0,0.0,0.632550587969137,0.0,0.36518295557986546,0.002266456450997556
0.0,0.0,4.1233473246542533e-20,0.0,5.34885597032091e-07,0.9999994651144037
0.0,0.0,0.9788769995729204,0.0,8.598195211925979e-05,0.021037018474959847
0.0,0.0,6.1880401012583395e-09,0.0,0.9999992383906311,7.554213293747548e-07
0.0,0.0,0.12122160614464403,0.0,0.8784894958621408,0.000288897993213482
0.0,0.0,0.9895940214894918,6.221842130102113e-172,0.006100561447075793,0.004305417063432924
0.0,0.0,0.993219471179432,0.0,0.0011948745462944726,0.0055856542742739644
0.0,0.0,3.8009343780627286e-41,0.0,0.9999980564528657,1.9435471346777545e-06
0.0,0.0,0.9878599360845598,1.867850156005783e-143,0.001052166433203701,0.011087897482235246
0.0,0.0,0.9991615093952204,0.0,0.0008381100327196053,3.805720603981611e-07
0.0,0.0,0.00024231002351412479,0.0,0.99967165384842,8.603612806549242e-05
0.0,0.0,0.942935920859205,0.0,0.007442366197793226,0.049621712943003
0.0,0.0,0.7481320507458535,6.859141071149069e-53,0.027926406166345993,0.22394154308780195
0.0,0.0,0.6781367906928023,0.0,0.00030460576900110363,0.32155860353819754
0.0,0.0,0.9986393391905608,0.0,0.00023747487118319405,0.0011231859382545043
0.0,0.0,0.0,0.0,1.0,2.484331482910669e-23
0.0,0.0,0.9943765855648056,0.0,2.1252426412550075e-05,0.005602162008783453
0.0,0.0,0.0018822772404575945,1.1762048671040436e-248,0.7826392369430426,0.21547848581649973
0.0,0.0,0.9852516194323374,0.0,0.0001437969519314006,0.014604583615730112
0.0,0.0,0.9853418823699839,2.2486402272463547e-37,0.004383990993410583,0.010274126636605948
0.0,0.0,0.9437766351004556,4.9392294618973025e-161,0.0009602571173681055,0.055263107782175594
0.0,0.0,0.9907977411029432,0.0,8.058381450532217e-05,0.00912167508255242
0.0,0.0,0.9976786694997405,8.236285865857864e-261,0.00014636607031611262,0.0021749644299429148
0.0,0.0,0.9978999348726754,0.0,0.0020980324869579034,2.03264036605102e-06
0.0,0.0,0.9743618464816647,0.0,0.0003611017811049847,0.02527705173723039
0.0,0.0,3.1297793437757813e-16,0.0,0.9999977525550139,2.247444986360005e-06
0.0,0.0,0.0001851993252793574,0.9998146238340776,1.7683631230399592e-07,4.331886151866407e-12
0.0,0.0,0.9558101336178669,0.0,4.19405203319927e-06,0.04418567233009898
0.0,0.0,0.9354884690339389,0.0,0.059206931408121964,0.005304599557939475
0.0,0.0,0.00020208744725443576,4.946401280060335e-308,0.0005007297927171037,0.9992971827600292
0.0,0.0,0.99047242766869,0.0,0.00022415542367793393,0.009303416907630285
0.0,0.0,2.411755049529864e-07,0.0,0.6541290034326405,0.34587075539185574
0.0,0.0,2.5280570694830767e-05,0.0,0.9999747194281592,1.146152696290196e-12
0.0,0.0,0.9975972469846596,6.634571304344967e-55,0.0006447878966220948,0.0017579651187200809
0.0,0.0,0.23906534448560152,0.0,0.0007119731896155227,0.7602226823247833
0.0,0.0,0.12622383865101267,0.0,0.47570005248041874,0.3980761088685692
0.0,0.0,0.30590878217453726,0.0,0.44328714079231224,0.2508040770331503
0.0,0.0,2.897033885115089e-06,0.0,0.0005773670328101401,0.9994197359333037
0.0,0.0,2.9803771767990315e-07,0.0,0.003362027441968798,0.9966376745203126
0.0,0.0,1.2943022867408273e-08,0.0,0.9963406098026455,0.003659377254331543
0.0,0.0,0.0001727859794779041,0.0,0.007145638677544294,0.992681575342978
0.0,0.0,0.5850260251529027,0.0,0.4094908578765396,0.005483116970557875
0.0,0.0,0.9811617251568117,6.448473103411696e-189,0.00017612948157930524,0.01866214536161082
0.0,0.0,0.9979111584548279,0.0,0.0012986135939633903,0.0007902279512100001
0.0,0.0,0.9757680850523291,5.146982251100495e-217,9.014433302218497e-05,0.024141770614650435
0.0,0.0,0.9773826768063844,2.150333119975914e-79,0.022316689989244375,0.0003006332043705391
0.0,0.0,0.0731633617261956,0.0,0.9262756829268961,0.0005609553469089419
0.0,0.0,0.8547098865934442,0.0,0.007238681376255389,0.13805143203030185
0.0,0.0,0.0032418951638154775,0.0,0.9959579978904614,0.0008001069457237687
0.0,0.0,0.9877064213671672,0.0,0.00030096401759401265,0.011992614615237462
0.0,0.0,0.9777317103294585,1.6551914423998484e-61,0.0014302554402231946,0.020838034230319102
0.0,0.0,0.9895761845460166,0.0,0.0003671710297645986,0.010056644424220157
0.0,0.0,0.964270314005696,0.0,0.000688159457811493,0.03504152653649375
0.0,0.0,0.9871387839890848,1.46e-321,0.0009274188590824186,0.011933797151831634
0.0,0.0,7.970747622899003e-05,0.0,0.99992028247134,1.005243164138483e-08
0.0,0.0,0.9798968335227882,0.0,1.836061305944705e-06,0.020101330415906858
0.0,0.0,5.346400597793158e-21,1.0,1.0370585922444259e-21,1.5606612474659367e-51
0.0,0.0,0.9906141904678804,0.0,7.91615043128832e-06,0.00937789338169016
0.0,0.0,8.804417897359518e-18,0.0,0.955893622820314,0.04410637717968639
0.0,1.0,2.408406378255326e-23,0.0,5.507609296461096e-28,9.55228028681694e-33
0.0,0.0,0.001056292322861937,0.0,0.03443134663024698,0.9645123610468911
0.0,0.0,0.0968510018516608,0.0,0.00576729827295256,0.8973816998753871
0.0,0.0,0.979828916150547,2.2788215688836206e-253,0.0008784118628536896,0.01929267198660081
0.0,0.0,1.8231724544983944e-07,0.0,0.999999723130281,9.455247429505392e-08
0.0,0.0,0.9890623321296336,6.39148920414188e-51,0.010769434495720027,0.00016823337464688432
0.0,0.0,0.9634546561811684,0.0,0.0029821880103793994,0.033563155808452844
0.0,0.0,0.9861271262438182,0.0,0.00030189214791529785,0.013570981608265208
0.0,0.0,0.0011680197740609134,5.5723569248438255e-83,0.06770311885608296,0.931128861369856
0.0,0.0,0.9915837372735208,0.0,0.00043906176653503643,0.007977200959942699
0.0,0.0,0.9809852421271645,0.0,0.0002903364010952342,0.01872442147174072
0.0,0.0,1.7907028899534229e-06,0.0,0.007527836185033536,0.9924703731120768
0.0,0.0,0.0,0.0,2.2426797943840297e-92,1.0
0.0,0.0,0.00041600928291173186,0.0,0.5973181909719528,0.40226579974513554
0.0,0.0,0.0001556939490008969,3.505939287624608e-286,0.15106921536778276,0.8487750906832167
0.0,0.0,0.6706462061559094,1.8153121882204515e-111,0.3287756701727319,0.0005781236713600941
0.0,0.0,0.7819867714440485,1.243928954631479e-58,0.1969648179856338,0.021048410570316513
0.0,0.0,0.9893911756144464,0.0,0.00044211029867900303,0.01016671408687294
0.0,0.0,0.9933689667050555,0.0,0.00011672890055657176,0.006514304394389761
0.0,0.0,0.9838763032199574,0.0,0.0006117639284777439,0.015511932851565779
0.0,0.0,5.80700962102668e-23,0.9999999999976268,2.374865583746036e-12,5.866092185712998e-42
0.0,0.0,0.9892480421202041,5.832298651038008e-253,0.004666077825335803,0.006085880054459268
0.0,0.0,0.9821667784420418,8.594372145845186e-46,0.002267458534319059,0.015565763023639956
0.0,0.0,0.0029322188579278584,0.0,0.0008442735091298561,0.9962235076329427
0.0,0.0,0.9960430541159374,0.0,0.0011966992215182457,0.002760246662544655
0.0,0.0,0.9794132701264141,0.0,0.0009258436567845102,0.01966088621680119
0.0,0.0,0.059208758777464655,1.3911625393344546e-87,0.9407898295532359,1.411669298825881e-06
0.0,0.0,0.02894512222056972,0.0,0.9614889738044202,0.009565903975010445
0.0,0.0,0.21532743241677635,1.123589566538073e-95,0.7846286624375471,4.3905145677189496e-05
0.0,0.0,0.9705287431066761,1.0526952871422438e-44,0.00438026178926864,0.025090995104056806
0.0,0.0,0.9948873780138789,2.028014533920765e-83,0.0029347616694064974,0.0021778603167138897
0.0,0.0,0.9971748600624226,5.4750366339769686e-189,0.000709021847023962,0.0021161180905522325
0.0,0.0,2.3232165769131265e-10,0.0,0.999781154675812,0.00021884509186587665
0.0,0.0,0.9997940579962592,0.0,6.910215201488179e-05,0.00013683985172610404
0.0,0.0,0.37698782982656515,0.0,0.00489871217074523,0.6181134580026896
0.0,0.0,1.4253011237763246e-117,0.0,1.0171994094749484e-24,1.0
0.0,0.0,0.5628097257196871,0.0,0.046726312590526925,0.39046396168978437
0.0,0.0,2.8221518941307755e-07,0.0,0.9999997177848109,3.026693852397211e-18
0.0,0.0,0.9737970285373129,0.0,4.431501976117053e-05,0.026158656442924585
0.0,0.0,0.9796113888410085,0.0,0.00017095146708452822,0.020217659691908533
0.0,0.0,0.4744380327337895,9.761525130845667e-18,0.5255257518166837,3.621544952789488e-05
0.0,0.0,1.7271943646157168e-10,0.0,0.0004948249888787513,0.9995051748384011
0.0,0.0,0.9757249929780006,0.0,0.008403959768919568,0.015871047253080008
0.0,0.0,0.24837601067639611,0.0,0.028799589058047186,0.7228244002655566
0.0,0.0,0.9714302186521233,0.0,0.0002649324636872671,0.028304848884187887
0.0,0.0,0.9733653525899032,2.8884787903328788e-39,0.0029183164700416456,0.02371633094005438
0.0,0.0,1.843256539741899e-06,4.6787876621520315e-74,0.8364440523324068,0.16355410441105422
0.0,0.0,0.9998289520462877,0.0,2.9713144857748465e-05,0.00014133480885351112
0.0,0.0,0.9974975590369467,0.0,7.217688657892117e-06,0.0024952232743952448
0.0,0.0,0.0032503193204945434,0.0,0.0019267432428691574,0.9948229374366369
0.0,0.0,7.560114706334956e-90,0.0,0.9999999579701084,4.202989223458206e-08
0.0,0.0,0.9110403547632813,0.0,0.06725118086796322,0.021708464368756782
0.0,0.0,0.46755416017546053,0.0,0.0009032775856091185,0.5315425622389289
0.0,0.0,0.9876455139107888,0.0,0.0001644687928044124,0.012190017296406806
0.0,0.0,0.9993262375768068,0.0,0.0006721624049666989,1.6000182282520397e-06
0.0,0.0,0.6958653436468399,0.0,0.040720860759360565,0.2634137955937978
0.0,0.0,0.9956923146784253,0.0,0.00010128734033920045,0.004206397981235659
1.0,0.0,0.0,0.0,0.0,1.252723480496432e-87
